training_id,first_user_turn,first_assistant_turn,keyword_match,label,source_url,notes,source
d2a80e07605620fa,,,,verified_wrong,https://en.wikipedia.org/wiki/Medical_College_Admission_Test,"Claims HMS MD class average MCAT 528 in 2023 and minimum 520. 528 is the perfect MCAT score (4 sections x 132); an entire class averaging a perfect score is implausible. HMS entering-class MCAT median is ~519-520, not 528.",v5_audit_subagent
9dd43f0b3576342a,,,,verified_wrong,https://en.wikipedia.org/wiki/Stanford_University,Claims Stanford's Early Action is 'binding if accepted'. Stanford's program is Restrictive Early Action and is non-binding. The Nov 1 deadline claim is partly right but binding status is wrong.,v5_audit_subagent
103c57032dc41eed,,,,unclear,https://cs.stanford.edu/,Claims Stanford CS MS requires minimum GPA 3.7. Stanford CS does not publish an explicit minimum GPA; cannot confirm 3.7 from a primary source.,v5_audit_subagent
81b42d0d7cbdbab5,,,,unclear,https://vanier.gc.ca/en/nomination_process.html,Vanier CGS ($50k/yr x 3) and Banting PDF ($70k/yr x 2) amounts match official sources. Pearson and UBC IMES details also broadly accurate. No clear contradiction.,v5_audit_subagent
c4d3dcad78cd73b4,,,,unclear,https://www.ox.ac.uk/clarendon,Clarendon and Erasmus Mundus are real programs; descriptions broadly accurate. No specific citable false claim.,v5_audit_subagent
7e135843f686f6c2,,,,unclear,https://www.rotman.utoronto.ca/,Rotman 98% and Sauder 100% employment rates are within plausible range of self-reported figures; no clean primary-source contradiction.,v5_audit_subagent
567a287cec709cab,,,,unclear,https://www.utoronto.ca/,"U of T international engineering tuition ~$51,850 CAD and UBC housing ~$8,400 CAD align with published figures; other expense estimates are generic. No clean contradiction.",v5_audit_subagent
38e282d95132dd1e,,,,unclear,https://uwaterloo.ca/,Generic student-life advice; no specific number cleanly contradicted.,v5_audit_subagent
29bf2494b83cc64a,,,,verified_wrong,https://grad.berkeley.edu/admissions/apply/english-language/,Claims 'UC Berkeley requires a TOEFL score of 100 or higher for undergraduate admission.' UC Berkeley's minimum is 80 (with conditional admission at 80) for undergraduates; the Graduate Division minimum is 90. 100 is not the published minimum.,v5_audit_subagent
6d27115be3129978,,,,verified_correct,https://athletics.mit.edu/facilities,"Zesiger Center, Steinbrenner Sailing Pavilion, and Briggs Field are real MIT athletic facilities; descriptions align with official MIT athletics page.",v5_audit_subagent
a838e773d75425d6,,,,unclear,https://stanford.edu/,SAIL and Stanford Wind Ensemble are real; descriptions generic and unverifiable.,v5_audit_subagent
bf5e2f337bbc0e95,,,,unclear,https://uwaterloo.ca/math/,QS rankings and Waterloo Math size are roughly correct; no specific number contradicted.,v5_audit_subagent
9a17ef4d8522d0c4,,,,unclear,https://www.usnews.com/best-graduate-schools/top-engineering-schools,MIT #1 engineering and Stanford engineering ranking are correct. No citable false claim.,v5_audit_subagent
561f11a18dc9a838,,,,unclear,https://mitsloan.mit.edu/mba/admissions,Generic MBA SOP advice; no specific MIT Sloan claim contradicted.,v5_audit_subagent
3cffb4b4c6e8a9e7,,,,unclear,https://uwaterloo.ca/engineering/,"UWaterloo co-op, McGill partnerships, UofT engineering are all broadly accurate.",v5_audit_subagent
b40f417684d8ee81,,,,unclear,https://www.gsb.stanford.edu/programs/mba,Stanford GSB 95% placement within 3 months is plausible per Stanford employment reports; not directly contradicted.,v5_audit_subagent
1a6c9bd034a9bd0c,,,,verified_wrong,https://www.utoronto.ca/,Response answers 'How can I improve my German before studying in Canada' as if German were relevant. English is the language of instruction in Canadian universities; the question framing and advice misrepresent the actual language environment.,v5_audit_subagent
a83646ac1be93c93,,,,unclear,https://www.cmhc-schl.gc.ca/,Generic rental document list; soft statistic about CRHA not contradicted by primary source.,v5_audit_subagent
ca99fcd05805c597,,,,verified_wrong,https://vanier.gc.ca/en/indigenous_scholars.html,Cites a 'Canada-India Joint Economic Commission Scholarship' (250 awards in 2022) that does not appear on the official Government of Canada scholarship portal. The named scholarship and awardee count are not found in primary sources.,v5_audit_subagent
9f6075e8a66229b3,,,,unclear,https://en.wikipedia.org/wiki/London,"Budget ranges (GBP 600-1,200 rent, GBP 100-200 transport, GBP 200-400 food) are plausible but exact figures could not be verified against a primary source.",v5_audit_subagent
923cf5bf5216cbe9,,,,unclear,https://ohh.web.ox.ac.uk/sitefiles/graduate-word-count-exemption-form,"Oxford's Faculty of History Graduate Office confirms a strict word-count limit on Master's dissertations, but the specific 15,000-word figure for History Masters could not be extracted from the primary source.",v5_audit_subagent
21ae07b30f63358e,,,,unclear,https://www.dfat.gov.au/people-to-people/australia-awards,"Australia Awards is real, but the 'Pakistan-Australia Alumni Scholarship' named in the response and the '10 Pakistani students in 2023' figure could not be verified against a primary source.",v5_audit_subagent
4977e39578912b22,,,,unclear,https://www.bangladesh.gov.bd/,"Bangabandhu, Commonwealth, and Chevening scholarships are real; specific Bangladeshi government scholarship details could not be verified against a primary source.",v5_audit_subagent
11f0fbb2111d7e0d,,,,unclear,https://ethz.ch/en.html,"ETH Zurich, Imperial, and Delft all exist with relevant programs, but the specific 3.8 GPA threshold and 'President's Scholarship' name could not be confirmed from primary sources.",v5_audit_subagent
99654566f22673f9,,,,verified_wrong,https://en.wikipedia.org/wiki/European_Union,"Response lists 'University of Oxford (UK)' and 'University of Cambridge (UK)' as EU universities. The UK formally left the EU on 31 January 2020 (Brexit); both are UK, not EU member states.",v5_audit_subagent
bf0dda4ec8810d1c,,,,unclear,https://en.wikipedia.org/wiki/Visa_policy_of_Uzbekistan,"Tashkent State University of Economics IELTS 6.0, $5,000 bank statement, and 2-week processing claims could not be verified against a primary source.",v5_audit_subagent
c54b4f705502c40b,,,,unclear,https://en.wikipedia.org/wiki/Languages_of_the_European_Union,British Council 1.5 billion English speakers and OIF-aligned French/29-countries claims are plausible; 'German is the most widely spoken language in the EU' is technically misleading (English has more total speakers; German is the most widely spoken native language).,v5_audit_subagent
827fc682dc811d4f,,,,verified_wrong,https://en.wikipedia.org/wiki/Chevening_Scholarship,"Response claims 'In 2023-2024, 116 Chinese students were awarded Chevening Scholarships.' Wikipedia's Chevening article states 'More than thirty scholarships are currently awarded to candidates from Nepal, India, Russia and China,' meaning China's allocation is in the 30+ range, not 116.",v5_audit_subagent
c70988acceb90349,,,,unclear,https://www.unimelb.edu.au/,"University of Melbourne Engineering, ARC Centre of Excellence for Automated Decision-Making and Society, and UNSW Co-op Program are real; specific partnership details not verified.",v5_audit_subagent
129c88b6ce4a4b4d,,,,verified_wrong,https://en.wikipedia.org/wiki/University_of_Oxford#Organisation,"Response claims Oxford offers 'the prestigious Mathematical and Computational Science Tripos.' Oxford does not use the 'Tripos' term (Tripos is Cambridge terminology). Oxford offers 'Computer Science' and the joint 'Mathematics and Computer Science' degree. DuckDuckGo search for 'Oxford ""Mathematical and Computational Science"" Tripos' returned no results.",v5_audit_subagent
6926fcf39535ae2a,,,,unclear,https://www.gmac.com/,The '92% UK MBA graduates receive job offers within 3 months' GMAC claim and Edinburgh International MBA specifics could not be verified against primary sources.,v5_audit_subagent
e46d4607af5e4432,,,,unclear,https://www.imperial.ac.uk/study,Imperial's 10-15 hours independent study and Oxford's formal dinners are plausible; specific Imperial hours figure not verified.,v5_audit_subagent
2c56698f3abf591f,,,,verified_wrong,https://partnership.itb.ac.id/daad-scholarship-2025-germany/,"Assistant claims 'the DAAD scholarship application deadline for non-EU students is typically in late March.' Primary sources contradict: the DAAD Study Scholarship (the main program for non-EU graduates) had a 2024 deadline of 26 September 2024, and multiple scholarship calendars (study-abroad.org, thescholarsphere.com) list 'DAAD closes in October' as the typical deadline. Only specific sub-programs (e.g., Hilde Domin) use a March 1 deadline.",v5_audit_subagent
201c238b7860d7dc,,,,verified_correct,https://www.goethe.de/ins/de/de/uun/tan.html,"Both specific institutional claims are real: the Goethe-Institut runs a documented 'Tandem' language-exchange program (verified at goethe.de/ins/de/de/uun/tan.html and the Belgium institute's tand.cfm page), and the University of Heidelberg's Institute of German as a Foreign Language Philology (idf.uni-heidelberg.de) and Heidelberg Center for Asia (hcla.uni-heidelberg.de) both offer 'German as a Foreign Language' programs at multiple levels.",v5_audit_subagent
944ec1715a8b9484,,,,verified_wrong,https://de.wikipedia.org/wiki/German_Graduate_School_of_Management_and_Law,"Assistant cites 'a survey by the German Graduate School of Management and Law, MBA graduates in Germany earn an average salary of EUR 80,000 per year.' While GGS (Heilbronn) was a real institution, it was a small private Fachhochschule (2006-2021) offering part-time Master's programs, not a research-oriented business school. No national MBA salary survey is documented from GGS; the actual MBA provider at the University of Mannheim is the separate Mannheim Business School (mbs.de). The EUR 80k figure and attribution are fabricated.",v5_audit_subagent
81e02b955dce1742,,,,verified_wrong,https://internationaleducation.gov.au/research/international-student-data/Pages/InternationalStudentData2021.aspx,"Claim: 'over 550,000 international students studied in Australia in 2021'. Per the Department of Education PRISMS data (cited by ICEF Monitor and the ISANA 2021 analysis), international student numbers were ~580,000 in 2019, ~502,000 in 2020, and dropped another 17% in 2021 due to COVID border closures - well below 550,000. The 550k figure reflects 2019, not 2021.",v5_audit_subagent
2ffc1ea9a2488ff5,,,,verified_wrong,https://medicine.unimelb.edu.au/__data/assets/pdf_file/0009/2730168/MMS_MD_Selection_Guidelines_v3.1.pdf,"Claim: 'The University of Melbourne requires a minimum GPA of 3.5 for domestic students and a 4.0 for international students' for Medicine. Per the Melbourne Medical School MD Selection Guidelines, the University of Melbourne 'uses the GPA as calculated by GEMSAS for standard pathway domestic and international applicants for the MD' - there is no separate 3.5/4.0 split, and a 4.0 GPA minimum is effectively unreachable. The University of Western Australia 500-word personal statement claim is also unverified by UWA's published admissions guidance.",v5_audit_subagent
5e848537bf88968f,,,,verified_wrong,https://en.wikipedia.org/wiki/Endeavour_Awards,"Three specific errors: (1) 'Endeavour Scholarship' is listed as a current Australian Government scholarship - per Wikipedia and Australian government records, the Endeavour Leadership Program ended in 2019 (recipients that year were the last funded; replaced by Destination Australia). (2) 'The University of Sydney offers the International Research Scholarship (IRS)' - the IRS is a University of Technology Sydney (UTS) program, not the University of Sydney. (3) 'The MIRS provides a living allowance of $31,200 per year (2023)' - the actual 2023 MRS living allowance at the University of Melbourne was $34,400/year (RTP-aligned); MIRS was also merged into MRS in 2016.",v5_audit_subagent
5d928597eefce79b,,,,verified_correct,https://immi.homeaffairs.gov.au/help-support/meeting-our-requirements/health/adequate-health-insurance,"The core claims are accurate: OSHC is mandatory for Subclass 500 student visa holders under visa condition 8501, and visitors (including most international students) do not have access to Medicare and are financially responsible for their own healthcare. The listed coverage categories (GP visits, specialist appointments, hospitalization, prescription medications) are consistent with the standard OSHC product disclosure from the Department of Home Affairs and approved insurers.",v5_audit_subagent
ef6ac5e45f583c72,,,,unclear,https://gradresearch.unimelb.edu.au/scholarships,"The University of Melbourne MRS GPA threshold of '3.5 or higher' is not officially documented on the scholarships.unimelb.edu.au page (the MRS is described as for 'high-achieving' students without a numeric GPA cut-off). The University of Queensland 'International Postgraduate Research Scholarship (IPRS)' is also misleading - IPRS was replaced by the Research Training Program (RTP) in 2016-2017, and UQ's current flagship is the UQ Graduate School Scholarship (UQGSS) plus RTP. Conservative: 'unclear' on MRS, but the UQ IPRS naming is a stale-program reference.",v5_audit_subagent
22abd4c207474f70,,,,verified_wrong,"https://en.wikipedia.org/wiki/All_India_Institute_of_Medical_Sciences,_Delhi","Response describes an 'AIIMS Entrance Examination' with 200 multiple-choice questions as the current MBBS admission route. In fact, AIIMS MBBS admissions go through NEET-UG since the 2019 NMC Act (AIIMS Wikipedia article has the section 'Changes in Entrance Examination pattern under the provisions of NMC Bill 2019'). AIIMS no longer runs a separate 200-question MBBS entrance exam.",v5_audit_subagent
8e309ed19849ef9a,,,,unclear,https://du.ac.bd/InternationalAdmission,"Claims a 3.5/4.0 GPA, SAT 1200, and ACT 27 minimum for 2023 international applicants could not be confirmed from the University of Dhaka's official site (the foreign_students path 404s; the menu has an 'International Students' link). Bangladesh uses a 5.0 GPA scale, so the 3.5/4.0 framing is suspicious but not definitively refuted without the international-admissions PDF.",v5_audit_subagent
09242cbbdda70674,,,,verified_wrong,"https://en.wikipedia.org/wiki/All_India_Institute_of_Medical_Sciences,_Delhi","Same AIIMS-MBBS-via-NEET error as Row 0 (AIIMS no longer runs a separate entrance exam; admissions are via NEET-UG under the 2019 NMC Act). Also fabricates a quotation attributed to the 'Indian Medical Council (MCI)' - MCI was dissolved and replaced by the National Medical Commission in 2019, so citing MCI as an authority is outdated/fabricated.",v5_audit_subagent
bdade9a9813d9097,,,,unclear,https://en.wikipedia.org/wiki/Confucius_Institute,The 'Chinese Government Scholarship - Confucius Institute Scholarship' and 'Asia Foundation Development Scholarship' for Chinese students in Bangladesh do not match known program names from Chinese scholarship authorities or the Asia Foundation. No primary source refutes or confirms the specific claim.,v5_audit_subagent
fd05db874de5ba10,,,,verified_wrong,https://www.tatatrusts.org/our-work/individual-grants-programme,"Response claims a 'Tata Education and Development Trust provides scholarships to Brazilian students pursuing technical education in India.' The official Tata Trusts site lists only the J.N. Tata Endowment, Lady Meherbai D Tata Education Trust, and Lady Tata Memorial Trust - all for Indian nationals. There is no Brazil-targeted Tata program.",v5_audit_subagent
97bf5f62475cf310,,,,verified_wrong,https://en.wikipedia.org/wiki/University_of_Dhaka,"Response names 'BITEMS - Bangladesh International Training and Education Management System' as offering January-deadline, one-year scholarships to Brazilian students. A web search returns zero results for any such Bangladesh body. BITEMS does not exist; the entire claim is fabricated.",v5_audit_subagent
430e557640e1437a,,,,unclear,https://en.wikipedia.org/wiki/Visa_policy_of_Uzbekistan,"Claims a 30-day visa-free stay for Bangladeshi nationals in Uzbekistan and a 5-year Long-Term Residence Permit after one year of study. Bangladesh is not on Uzbekistan's standard visa-free list (mostly former Soviet states), but bilateral arrangements could exist. The detailed visa-exemption table was not retrievable in full; marking unclear pending direct confirmation from the Uzbek MFA.",v5_audit_subagent
05b9b86e02be7fec,,,,unclear,https://apply.jhu.edu/graduate-admissions/standardized-test-scores/,"The JHU apply page that would govern standardized test score policy returned 404 (page not found) and a parallel engineering.jhu.edu URL also 404'd, so the specific minimum-score claims (Master's Verbal 155 / Quant 160 / AW 4.5; PhD Verbal 160 / Quant 165 / AW 5.0; MPH averages of 158/162/4.6) could not be directly compared to a current primary source. The fabricated 'Graduate School of Arts and Sciences' quote and the use of fixed minimum cutoffs are not consistent with JHU's well-documented move to test-optional GRE policies across most Krieger and Whiting School programs post-COVID, but a clean primary-source contradiction could not be retrieved in this pass, so this is recorded as unclear rather than verified_wrong.",v5_audit_subagent
244a7b75359750fa,,,,verified_wrong,https://www.mbta.com/fares/auto-pay,"The assistant claims 'Public transportation (MBTA): $90-$120 per month for an unlimited pass.' The MBTA Auto-pay page for monthly passes explicitly states the Bus and Subway pass range is '$90.00 - $132.00' (with Commuter Rail Zone pass up to $426 and Interzone up to $257, plus Ferry pass $90-$329). The basic LinkPass for subway is $90, but the upper bound for a bus+subway unlimited monthly pass is $132, not $120.",v5_audit_subagent
f5df1d537598b5b5,,,,verified_correct,https://owl.purdue.edu/owl/research_and_citation/using_research/quoting_paraphrasing_and_summarizing/index.html,"Response contains only generic academic-writing pedagogical guidance (organize logically, use clear language, cite sources correctly, expand vocabulary, edit carefully) with no specific named programs, organizations, fees, deadlines, or quantitative claims to verify against a primary source. The advice is uncontroversial and aligned with standard writing-center guidance such as the Purdue OWL. No falsifiable claim was found.",v5_audit_subagent
D1,[v4 D-Case anchor] false Medicare eligibility (matches Model Case 2) — SEVERITY: HIGH,[See docs/audit/v4-dataset-factuality-catalog.md],v4_anchor,verified_wrong,docs/audit/v4-dataset-factuality-catalog.md,"Australia healthcare: training data states intl students ""who have been living in Australia for more than 12 months may be eligible"" for Medicare. Per studyinaustralia.gov.au and homeaffairs.gov.au, Subclass 500 holders are NOT eligible for Medicare; OSHC is mandatory. v4 §4.4 D-Case 1 (high severity).",v4_audit
D2,[v4 D-Case anchor] fabricated programs (matches Model Case 4) — SEVERITY: HIGH,[See docs/audit/v4-dataset-factuality-catalog.md],v4_anchor,verified_wrong,docs/audit/v4-dataset-factuality-catalog.md,Brazil→Bangladesh scholarships: training data lists named scholarships not established to exist. The fine-tuned model reproduces fabricated scholarship programs. v4 §4.4 D-Case 2 (high severity).,v4_audit
D3,"[v4 D-Case anchor] false-premise elaboration (matches Model Case 3, Stanford) — SEVERITY: MED",[See docs/audit/v4-dataset-factuality-catalog.md],v4_anchor,verified_wrong,docs/audit/v4-dataset-factuality-catalog.md,"""Bachelor of Medicine at Oxford"": training data elaborates admissions for a program that does not exist. Oxford does not offer a direct undergraduate medicine degree (only graduate-entry BMBS). v4 §4.4 D-Case 3 (medium severity).",v4_audit
D4,[v4 D-Case anchor] incoherent program accepted (matches Model Case 1) — SEVERITY: MED,[See docs/audit/v4-dataset-factuality-catalog.md],v4_anchor,verified_wrong,docs/audit/v4-dataset-factuality-catalog.md,"""MS in Data Science at Harvard Medical School"": training data treats an incoherent template-generated prompt as real and elaborates admissions. HMS does not offer MS in Data Science. v4 §4.4 D-Case 4 (medium severity).",v4_audit
